ID from CIS Mail,"ID )سوا مر( from
20201700112,20201700112,OK,100,0,2,,OK,100,60,2.8,4.8
20191700896,20191700896,OK,100,100,8,,OK,100,60,2.8,10.8
20191700779,20191700779,OK,100,100,8,,OK,100,60,2.8,10.8
20201701223,20201701223,OK,100,100,8,,OK,100,80,3.4,11.4
20201700726,20201700726,PARTIAL D&C ALG (1/2 x MARK),80,100,3.8,MM: N^3 D&C,OK,100,60,2.8,6.6
20201700132,20201700132,OK,0,0,0,,OK,100,60,2.8,2.8
20201701201,20201701226,OK,100,20,3.2,,OK,80,10,1.1,4.3
20201701096,20201701096,OK,100,100,8,,OK,100,60,2.8,10.8
20201700435,20201700435,OK,100,0,2,,OK,100,60,2.8,4.8
20201700360,20201700360,NOT DELIVERED,,,,,EXCEPTION,100,40,2.2,2.2
20201700288,20201700288,OK,60,0,1.2,,OK,60,10,0.9,2.1
20201700488,20201700488,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20191700219,20191700219,OK,100,100,8,,OK,100,100,4,12
20201700953,20201700954,COMPILE_ERR,0,0,0,,OK,100,70,3.1,3.1
20201700467,20201700467,OK,100,100,8,,OK,100,60,2.8,10.8
20201700031,20201700031,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700786,20201700786,OK,80,100,7.6,,OK,100,60,2.8,10.4
20201700756,20201700756,OK,100,100,8,,OK,100,100,4,12
20201700809,20201700809,OK,100,100,8,,OK,100,100,4,12
20201700016,20201700016,COMPILE_ERR,0,0,0,,OK,0,0,0,0
20201701001,20201701002,OK,100,90,7.4,,OK,100,70,3.1,10.5
20191700897,20191700897,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20191700031,20191700031,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700450,20201700450,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,COMPILE_ERR,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701063,20201701063,OK,100,100,8,,EXCEPTION,100,10,1.3,9.3
20201700744,20201700744,OK,100,100,8,,OK,100,20,1.6,9.6
20201700261,20201700261,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700294,20201700294,OK,80,0,1.6,,OK,100,60,2.8,4.4
20201700082,20201700082,OK,100,100,8,,OK,100,80,3.4,11.4
20201700883,20201700883,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700841,20201700841,OK,100,100,8,,OK,100,100,4,12
20201700259,20201700259,OK,100,60,5.6,,OK,100,100,4,9.6
20201701037,20201701037,OK,100,100,8,,OK,100,60,2.8,10.8
20201700465,20201700465,OK,100,100,8,,OK,100,60,2.8,10.8
20201701107,20201701107,OK,100,100,8,,OK,100,60,2.8,10.8
20201700152,20201700152,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700013,20201700013,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20201700781,20201700781,OK,100,100,8,,OK,100,60,2.8,10.8
20201700854,20201700854,OK,100,0,2,,OK,100,20,1.6,3.6
20201700861,20201700861,OK,100,100,8,,OK,100,100,4,12
20201700326,20201700326,OK,80,100,7.6,,OK,100,80,3.4,11
20201700876,20201700877,OK,0,0,0,,OK,100,80,3.4,3.4
20191700198,20191700198,OK,0,0,0,,OK,40,80,2.8,2.8
20201700987,20201700988,OK,100,0,2,,OK,100,10,1.3,3.3
20201700741,20201700741,OK,100,0,2,,OK,100,80,3.4,5.4
20201701149,20201700924,COMPILE_ERR,0,0,0,,OK,100,60,2.8,2.8
20201701180,20201700971,OK,100,100,8,,OK,100,60,2.8,10.8
20201700637,20201700637,NOT DELIVERED,,,,,OK,100,60,2.8,2.8
20201700575,20201700575,OK,100,100,8,,OK,80,20,1.4,9.4
20201701146,20201700872,OK,100,0,2,,OK,100,100,4,6
20201700170,20201700170,OK,80,100,7.6,,OK,100,60,2.8,10.4
20191700361,20191700361,OK,100,100,8,,OK,100,10,1.3,9.3
20201700947,20201700948,OK,100,100,8,,OK,100,80,3.4,11.4
20201701218,20201701218,OK,100,100,8,,EXCEPTION,100,10,1.3,9.3
20191700004,20191700004,OK,100,100,8,,OK,100,60,2.8,10.8
20201700210,20201700210,OK,100,100,8,,EXCEPTION,100,10,1.3,9.3
20201700224,20201700224,OK,100,100,8,,OK,100,80,3.4,11.4
20191700914,20191700914,OK,100,100,8,,OK,100,100,4,12
20191700363,20191700363,OK,80,100,7.6,,COMPILE_ERR,0,0,0,7.6
20201701104,20201701104,OK,100,100,8,,OK,100,60,2.8,10.8
20201700052,20201700052,OK,80,100,7.6,,OK,100,100,4,11.6
20201700134,20201700134,TIME OUT,100,0,2,,EXCEPTION,100,10,1.3,3.3
20201700887,20201700888,OK,100,100,8,,OK,100,80,3.4,11.4
20191700725,20191700725,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700632,20201700632,OK,100,100,8,,OK,100,60,2.8,10.8
20201700140,20201700140,OK,100,100,8,,OK,100,80,3.4,11.4
20201700047,20201700047,OK,100,100,8,,OK,100,80,3.4,11.4
20201701089,20201701089,OK,100,90,7.4,,OK,100,100,4,11.4
20201700049,20201700049,PARTIAL D&C ALG (1/2 x MARK),0,0,0,"IM: Use BigInt
+, -, pad, split",OK,100,100,4,4
20201700383,20201700383,OK,100,100,8,,OK,100,80,3.4,11.4
20201701173,20201701173,OK,100,100,8,,OK,100,40,2.2,10.2
20201701010,20201701011,OK,100,100,8,,OK,100,60,2.8,10.8
20191700655,20191700655,EXCEPTION,0,0,0,,COMPILE_ERR,0,0,0,0
20201700560,20201700560,OK,100,100,8,,OK,100,60,2.8,10.8
20201700770,20201700770,OK,100,100,8,,OK,100,60,2.8,10.8
20201700162,20201700162,OK,100,20,3.2,,OK,100,60,2.8,6
20201700009,20201700009,OK,80,100,7.6,,OK,100,60,2.8,10.4
20201700772,20201700772,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700697,20201700697,OK,100,100,8,,OK,100,80,3.4,11.4
20201701029,20201701030,OK,100,100,8,,OK,100,80,3.4,11.4
20201700250,20201700250,OK,100,100,8,,OK,100,60,2.8,10.8
20201700197,20201700197,OK,100,0,2,,OK,100,60,2.8,4.8
20201700962,20201700963,OK,80,100,7.6,,EXCEPTION,100,10,1.3,8.9
20201700909,20201701147,OK,100,100,8,,OK,100,40,2.2,10.2
20201700320,20201700320,OK,100,80,6.8,,EXCEPTION,100,10,1.3,8.1
20201700935,20201700936,OK,100,90,7.4,,OK,100,60,2.8,10.2
20201701041,20201701269,OK,100,100,8,,OK,100,60,2.8,10.8
20201701077,20201701077,OK,100,100,8,,OK,100,80,3.4,11.4
20191700749,20191700749,OK,100,90,7.4,,OK,80,60,2.6,10
20201700609,20201700609,OK,100,100,8,,OK,100,80,3.4,11.4
20191700396,20191700396,OK,100,100,8,,OK,100,40,2.2,10.2
20201700322,20201700322,OK,100,100,8,,OK,100,60,2.8,10.8
20201700466,20201700466,OK,100,100,8,,OK,100,80,3.4,11.4
20201700231,20201700231,OK,80,0,1.6,,OK,100,60,2.8,4.4
20201700491,20201700491,OK,100,100,8,,OK,100,100,4,12
20191700429,20191700429,PARTIAL D&C ALG (1/2 x MARK),100,90,3.7,MM: N^3 D&C,OK,100,60,2.8,6.5
20191700135,20191700135,OK,100,100,8,,OK,100,60,2.8,10.8
20201700181,20201700181,OK,80,100,7.6,,OK,100,100,4,11.6
20201700507,20201700507,OK,100,100,8,,OK,100,100,4,12
20201700730,20201700730,OK,100,100,8,,OK,80,0,0.8,8.8
20201700797,20201700797,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701044,20201701044,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701119,20201701119,OK,100,100,8,,OK,100,100,4,12
20201701170,20201701170,OK,100,100,8,,OK,100,90,3.7,11.7
20191700836,20191700836,OK,100,0,2,,OK,0,0,0,2
20201700189,20201700189,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700264,20201700264,OK,100,100,8,,OK,100,100,4,12
20201700061,20201700061,OK,100,100,8,,OK,100,80,3.4,11.4
20201700742,20201700742,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20201700157,20201700157,OK,100,100,8,,OK,100,100,4,12
20201700941,20201700942,OK,100,100,8,,OK,100,100,4,12
20201700766,20201700766,OK,0,0,0,,OK,100,80,3.4,3.4
20201700256,20201700256,OK,100,100,8,,OK,100,100,4,12
20201700995,20201701156,OK,100,100,8,,OK,100,90,3.7,11.7
20201700300,20201700300,OK,100,0,2,,OK,100,100,4,6
20201700277,20201700277,OK,100,100,8,,OK,100,100,4,12
20201700106,20201700106,OK,100,90,7.4,,OK,100,90,3.7,11.1
20201700984,20201700985,OK,100,100,8,,OK,100,100,4,12
20201700592,20201700592,OK,100,70,6.2,,OK,80,0,0.8,7
20201700672,20201700672,OK,100,90,7.4,,OK,0,0,0,7.4
20201700478,20201700478,OK,100,100,8,,OK,100,100,4,12
20201700585,20201700585,OK,100,100,8,,OK,100,100,4,12
20201701024,20201701025,OK,0,0,0,,OK,100,100,4,4
20201700315,20201700315,OK,100,100,8,,OK,100,100,4,12
20201700793,20201700793,OK,100,100,8,,OK,60,0,0.6,8.6
20201700871,20201701146,OK,100,90,7.4,,OK,100,100,4,11.4
20201700874,20201701259,OK,100,100,8,,OK,100,100,4,12
20201700831,20201700831,OK,100,100,8,,OK,100,90,3.7,11.7
20201700065,20201700065,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20201700265,20201700265,OK,100,60,5.6,,OK,80,100,3.8,9.4
20201700709,20201700709,OK,100,100,8,,OK,100,100,4,12
20201700600,20201700600,OK,100,100,8,,OK,80,0,0.8,8.8
20201700884,20201700885,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700473,20201700473,OK,80,100,7.6,,OK,100,100,4,11.6
20201701182,20201701182,COMPILE_ERR,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701158,20201701249,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20201700565,20201700565,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20191700748,20191700748,OK,100,100,8,,OK,100,100,4,12
20201700321,20201700321,OK,100,100,8,,OK,100,50,2.5,10.5
20201700789,20201700789,OK,100,100,8,,OK,100,100,4,12
20191700873,20191700873,PARTIAL D&C ALG (1/2 x MARK),100,100,4,MM: N^3 D&C,OK,100,100,4,8
20201701204,20201701204,OK,0,0,0,,OK,100,100,4,4
20201700171,20201700171,OK,100,100,8,,OK,100,100,4,12
20191700745,20191700745,OK,100,100,8,,OK,100,100,4,12
20201700605,20201700605,OK,80,100,7.6,,OK,100,100,4,11.6
20191700900,20191700900,OK,100,100,8,,OK,100,100,4,12
20191700026,20191700026,OK,100,100,8,,OK,100,50,2.5,10.5
20191700359,20191700359,OK,100,100,8,,OK,100,90,3.7,11.7
20201700033,20201700033,OK,100,100,8,,OK,100,100,4,12
20201700578,#N/A,OK,100,100,8,,OK,100,70,3.1,11.1
20191700231,20191700231,WRONG ALGORITHM,100,100,0,MM: N^3 Naive,OK,0,0,0,0
20191700523,20191700523,OK,100,0,2,,OK,100,100,4,6
20201700390,20201700390,OK,80,100,7.6,,OK,100,100,4,11.6
20191700461,20191700461,OK,100,100,8,,OK,100,80,3.4,11.4
20201700757,20201700757,OK,80,100,7.6,,OK,100,100,4,11.6
20201700007,20201700007,OK,100,100,8,,OK,0,0,0,8
20201701081,20201701081,OK,80,100,7.6,,OK,100,100,4,11.6
20201701232,20201701232,OK,100,100,8,,OK,100,90,3.7,11.7
20201700416,20201700416,OK,100,100,8,,OK,100,100,4,12
20191700525,20191700525,OK,0,0,0,,COMPILE_ERR,0,0,0,0
20201700412,20201700412,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700939,20201700940,OK,100,100,8,,OK,100,70,3.1,11.1
20201700652,20201700652,OK,100,100,8,,OK,100,100,4,12
20201700905,20201700906,OK,100,100,8,,OK,100,100,4,12
20201700217,20201700217,PARTIAL D&C ALG (1/2 x MARK),0,0,0,MM: N^3 D&C,COMPILE_ERR,0,0,0,0
20201700084,20201700084,OK,100,100,8,,OK,100,100,4,12
20201701046,20201701066,OK,100,100,8,,OK,100,100,4,12
20201700117,20201700117,OK,100,100,8,,OK,100,100,4,12
20201700949,20201700950,OK,100,100,8,,OK,100,100,4,12
20201700688,20201700688,COMPILE_ERR,0,0,0,,COMPILE_ERR,0,0,0,0
20201700979,20201701154,OK,80,100,7.6,,OK,100,100,4,11.6
20201700304,20201700304,OK,100,100,8,,OK,100,100,4,12
20191700648,20191700648,EXCEPTION,100,0,2,,OK,100,100,4,6
20201700194,20201700194,OK,100,100,8,,COMPILE_ERR,0,0,0,8
20201700982,20201700983,OK,20,0,0.4,,OK,0,0,0,0.4
20191700572,20191700572,OK,100,100,8,,OK,80,0,0.8,8.8
20201700287,20201700287,OK,100,100,8,,OK,100,100,4,12
20201700550,20201700550,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701035,20201701036,OK,100,100,8,,OK,100,100,4,12
20201700743,20201700743,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700443,20201700443,COMPILE_ERR,0,0,0,,OK,100,90,3.7,3.7
20201701230,20201701230,OK,100,100,8,,OK,100,70,3.1,11.1
20191700892,20191700892,OK,100,100,8,,OK,100,100,4,12
20201700173,20201700173,OK,100,0,2,,OK,100,90,3.7,5.7
20201700715,20201700715,WRONG ALGORITHM,0,0,0,IM: Use BigInt MULTIPLY!,OK,100,90,3.7,3.7
20201700548,20201700548,OK,100,100,8,,OK,100,100,4,12
20191700852,20191700852,COMPILE_ERR,0,0,0,,OK,100,100,4,4
20201700351,20201700351,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700220,20201700220,OK,80,100,7.6,,OK,100,100,4,11.6
20201700115,20201700115,OK,100,100,8,,OK,100,100,4,12
20191700636,20191700636,OK,100,100,8,,OK,100,100,4,12
20201700137,20201700137,OK,100,100,8,,OK,100,100,4,12
20201700281,20201700281,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700573,20201700573,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700896,20201700897,OK,100,100,8,,OK,100,100,4,12
20201700785,20201700785,OK,100,100,8,,OK,100,100,4,12
20201700396,20201700396,OK,100,100,8,,OK,100,90,3.7,11.7
20201700088,20201700088,EXCEPTION,0,0,0,,OK,0,0,0,0
20201700645,20201700645,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20191700681,20191700681,OK,0,0,0,,OK,100,100,4,4
20191700379,20191700379,TIME OUT,40,0,0.8,,OK,100,100,4,4.8
20191700500,20191700500,OK,100,100,8,,OK,100,100,4,12
20201700398,20201700398,OK,80,100,7.6,,OK,100,80,3.4,11
20191700543,20191700543,OK,100,100,8,,OK,100,100,4,12
20201700626,20201700626,OK,100,100,8,,OK,100,100,4,12
20191700305,20191700305,OK,100,100,8,,OK,100,100,4,12
20201700371,20201700371,OK,100,80,6.8,,OK,0,0,0,6.8
20201701008,20201701009,OK,80,100,7.6,,OK,100,100,4,11.6
20201700051,20201700051,OK,20,0,0.4,,OK,100,100,4,4.4
20201700135,20201700135,OK,100,100,8,,OK,100,100,4,12
20201700399,20201700399,OK,80,100,7.6,,OK,100,100,4,11.6
20201701209,20201701216,OK,100,100,8,,EXCEPTION,0,0,0,8
20201700420,20201700420,OK,100,100,8,,COMPILE_ERR,0,0,0,8
20201701069,20201701069,OK,80,100,7.6,,OK,100,80,3.4,11
20201701011,20201701012,OK,80,100,7.6,,OK,100,100,4,11.6
20191700475,20191700475,COMPILE_ERR,0,0,0,,OK,0,0,0,0
20201700228,20201700228,OK,100,100,8,,OK,100,100,4,12
20201700914,20201700915,TIME OUT,100,0,2,,OK,100,60,2.8,4.8
20201700178,20201700178,NOT DELIVERED,,,,,OK,100,100,4,4
20191700232,20191700232,OK,80,100,7.6,,OK,100,100,4,11.6
20201700536,20201700536,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,OK,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201700056,20201700056,OK,100,100,8,,OK,100,100,4,12
20201700364,20201700364,OK,100,100,8,,OK,0,0,0,8
20201701234,20201701234,OK,100,100,8,,OK,100,100,4,12
20201700661,20201700661,OK,100,100,8,,EXCEPTION,40,0,0.4,8.4
20191700364,20191700364,WRONG ALGORITHM,0,0,0,MM: N^3 Naive,WRONG SUBMISSION,0,0,0,0
20201700379,20201700379,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700616,20201700616,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201701273,20201701273,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201701003,20201701004,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,WRONG SUBMISSION,PLG:INCIDENT#1,PLG:INCIDENT#1,0,0
20201701033,20201701034,OK,100,100,8,,WRONG SUBMISSION,0,0,0,8
20201700205,20201700205,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700534,20201700534,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700494,20201700494,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700695,20201700695,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20191700664,20191700664,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700164,20201700164,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201701095,20201701095,OK,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700879,20201701201,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700159,20201700159,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700945,20201700946,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20191700813,20191700813,NOT DELIVERED,,,,,WRONG SUBMISSION,0,0,0,0
20191700547,20191700547,NOT DELIVERED,,,,,WRONG SUBMISSION,0,0,0,0
20201700780,20201700780,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700567,20201700567,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700020,20201700020,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700168,20201700168,OK,100,100,8,,WRONG SUBMISSION,0,0,0,8
20201700133,20201700133,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700368,20201700368,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700409,20201700409,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201700916,20201701263,WRONG SUBMISSION,0,0,0,,WRONG SUBMISSION,0,0,0,0
20201701166,20201701166,OK,100,100,8,,NOT DELIVERED,,,,8
20201700045,20201700045,OK,80,100,7.6,,NOT DELIVERED,,,,7.6
20201700305,20201700305,OK,100,100,8,,NOT DELIVERED,,,,8
20201701071,20201701071,OK,100,100,8,,NOT DELIVERED,,,,8
20201700527,20201700527,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,NOT DELIVERED,,,,0
20191700596,20191700596,OK,80,0,1.6,,NOT DELIVERED,,,,1.6
20201700339,20201700339,OK,100,100,8,,NOT DELIVERED,,,,8
20201700599,20201700599,OK,80,0,1.6,,NOT DELIVERED,,,,1.6
20201700312,20201700312,PLAGIARISM,PLG:INCIDENT#1,PLG:INCIDENT#1,0,,NOT DELIVERED,,,,0
